name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
wekweti,2014-12-05,-34,-37.9,-35.6,-34,-44.6,-38.7,-39.6,66.3,0,0,0,,0,0,,7.6,16.1,1027.7,0,14,5.9,0.4,0,,2014-12-05T10:06:29,2014-12-05T14:48:02,0.47,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-12-06,-29.9,-37.9,-35.9,-36.9,-49.3,-44.9,-40,66,0,0,0,,0,0,,16.6,58.3,1034.9,20.8,14,3.9,0.3,0,,2014-12-06T10:08:56,2014-12-06T14:46:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-07,-21.9,-28.9,-24.1,-31.4,-40,-34.8,-26.8,78.3,0.5,100,8.33,snow,0,0,,25.9,74.6,1030.7,78.2,12.7,1.4,0,0,,2014-12-07T10:11:18,2014-12-07T14:44:59,0.54,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"71020599999,remote"
wekweti,2014-12-08,-15.9,-26.9,-21.4,-23.4,-38.7,-30.6,-23.8,80.8,0,0,0,,0,0,,18.4,91,1017.2,72.7,13.2,1.7,0.1,0,,2014-12-08T10:13:34,2014-12-08T14:43:37,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,remote"
wekweti,2014-12-09,-10.9,-18.7,-13.3,-10.9,-27,-17.7,-14.9,88.3,0.2,100,4.17,snow,0,0,,16.6,36.6,997.5,91,8.4,1.8,0.1,0,,2014-12-09T10:15:44,2014-12-09T14:42:22,0.61,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"71020599999,remote"
wekweti,2014-12-10,-18,-21.9,-19.5,-27.5,-34.2,-30.8,-21.9,80.5,0.2,100,8.33,snow,0,0,,31.7,69.6,1004.6,81.9,10.8,2,0.2,0,,2014-12-10T10:17:47,2014-12-10T14:41:14,0.64,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"71020599999,remote"
wekweti,2014-12-11,-18,-23.4,-19.4,-28.2,-36.9,-30.7,-22,80.1,0.3,100,12.5,snow,0,0,,29.5,91.8,1008.5,99.2,7.5,1,0,0,,2014-12-11T10:19:45,2014-12-11T14:40:13,0.67,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"71020599999,remote"
wekweti,2014-12-12,-16.9,-21.7,-18.2,-16.9,-32.6,-23.5,-20.6,81.5,1.8,100,12.5,snow,0,0,,20.9,99,1007.6,71.4,8.4,3,0.3,0,,2014-12-12T10:21:35,2014-12-12T14:39:21,0.7,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"71020599999,remote"
wekweti,2014-12-13,-14.9,-18,-16.1,-14.9,-19.9,-16.4,-18.2,84.1,0,0,0,,0,0,,5.4,134,1017.8,86,10.8,2.2,0.2,0,,2014-12-13T10:23:18,2014-12-13T14:38:36,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-14,-16.9,-25.9,-21.4,-16.9,-32.9,-25.5,-23.9,80.2,0,0,0,,0,0,,13,211.6,1027,23.1,13.5,2.9,0.3,0,,2014-12-14T10:24:53,2014-12-14T14:37:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-15,-14.9,-20.9,-16.4,-18.8,-30.7,-23.7,-18.5,83.9,0,0,0,,0,0,,20.5,174.5,1012.6,48.8,13.4,2,0.2,0,,2014-12-15T10:26:20,2014-12-15T14:37:31,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-16,-14.9,-19,-16.7,-14.9,-26.4,-22,-18.8,84.8,0,0,0,,0,0,,14.8,85.5,1008.3,37.7,11.8,2.6,0.3,0,,2014-12-16T10:27:40,2014-12-16T14:37:11,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-17,-14.9,-16.9,-15.7,-14.9,-24.5,-20.5,-17.8,84.6,0,0,0,,0,0,,16.6,113.6,1008.2,83.2,7.3,2.5,0.3,0,,2014-12-17T10:28:51,2014-12-17T14:37:00,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-18,-11.9,-19,-14.7,-16.5,-26.4,-21.8,-16.6,85.6,0,0,0,,0,0,,18.4,176.8,1008.4,55.3,12.3,3,0.3,0,,2014-12-18T10:29:54,2014-12-18T14:36:57,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,71020599999
wekweti,2014-12-19,-10.9,-19.9,-13.3,-11.9,-24.7,-17.1,-15,87.6,0,0,0,,0,0,,11.2,192.4,1010.1,78.4,5.4,2.4,0.2,0,,2014-12-19T10:30:48,2014-12-19T14:37:04,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-20,-9.9,-14.9,-11.8,-17,-23.7,-19.7,-13.2,89.3,0,0,0,,0,0,,22.3,74.4,1003,80.1,11.6,0.9,0,0,,2014-12-20T10:31:33,2014-12-20T14:37:20,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-21,-14.9,-23.9,-21.3,-24.2,-36.5,-32.5,-23.7,80.9,0,0,0,,0,0,,27.7,74.5,1009.2,51.2,14,2,0.2,0,,2014-12-21T10:32:09,2014-12-21T14:37:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-22,-18,-19.9,-18.8,-26.4,-30.1,-28.1,-21.2,81,0,0,0,,0,0,,24.1,75.9,1015.3,87.2,9.2,1.3,0,0,,2014-12-22T10:32:36,2014-12-22T14:38:18,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-23,-19,-26.9,-22.4,-25.6,-38.2,-31.1,-24.9,79.5,11.9,100,4.17,snow,0,0,,20.5,32.6,1016,9.5,9.3,2.4,0.3,0,,2014-12-23T10:32:55,2014-12-23T14:39:01,0.06,Snow,Clear conditions throughout the day with early morning snow.,snow,71020599999
wekweti,2014-12-24,-26.9,-35.9,-31.1,-33,-44.6,-39.2,-34.7,70.1,0,0,0,,0,0,,14.8,41,1019.6,0,14,3.2,0.3,0,,2014-12-24T10:33:04,2014-12-24T14:39:53,0.1,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-12-25,-34.9,-40.9,-38.4,-38.9,-51.8,-46.8,-42.9,62.8,0,0,0,,0,0,,16.6,61.5,1026.7,0,13.7,3,0.3,0,,2014-12-25T10:33:04,2014-12-25T14:40:53,0.13,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-12-26,-31.9,-35.9,-33.6,-41.6,-48.1,-44.4,-37.5,67.2,0,0,0,,0,0,,16.6,60.4,1029.5,11.7,14,2.3,0.2,0,,2014-12-26T10:32:56,2014-12-26T14:42:02,0.17,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2014-12-27,-24.9,-34,-30.6,-30.2,-46.1,-39.4,-34.2,70.5,0,0,0,,0,0,,14.8,57.2,1029.7,41.3,13.8,3.2,0.3,0,,2014-12-27T10:32:39,2014-12-27T14:43:20,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-28,-19.9,-24.9,-21.9,-22.9,-31.6,-28.1,-24.6,78.1,0,0,0,,0,0,,18.4,339,1042.7,68.6,14,2.5,0.3,0,,2014-12-28T10:32:13,2014-12-28T14:44:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-29,-19,-36.9,-27.8,-25.9,-44.6,-33.5,-31.1,73.7,0,0,0,,0,0,,25.9,210,1040.7,33.9,14,2.8,0.3,0,,2014-12-29T10:31:39,2014-12-29T14:46:20,0.27,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,71020599999
wekweti,2014-12-30,-10.9,-20.9,-15.1,-19.1,-29.2,-24,-17.1,84.7,0,0,0,,0,0,,31.7,284.8,1018.4,64.2,11.7,1.7,0.1,0,,2014-12-30T10:30:57,2014-12-30T14:48:01,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2014-12-31,-12.9,-36.9,-26.3,-21.7,-45.8,-33.8,-29.7,73.1,0,0,0,,0,0,,27.7,326.5,1023.4,30,13,2,0.2,0,,2014-12-31T10:30:06,2014-12-31T14:49:50,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
